t,north,east,down,vel,roll,pitch,speed,throttle
2.84,-0.000391706,0.0091093,-0.00289931,0.0277112,-0.76527,-0.229868,1.32733,0
2.85,-0.000391706,0.0091093,-0.00289931,0.0277112,-0.768007,-0.232475,1.32733,0
2.86,-0.000497385,0.00929353,-0.00314375,0.0283126,-0.770165,-0.230642,1.3532,0
2.87,-0.000497385,0.00929353,-0.00314375,0.0283126,-0.774797,-0.231635,1.3532,0
2.88,-0.000661625,0.00956349,-0.00335225,0.0276071,-0.775188,-0.231306,1.3532,0
2.89,-0.000661625,0.00956349,-0.00335225,0.0276071,-0.777086,-0.228583,1.3532,0
2.9,-0.000853369,0.0098975,-0.00346968,0.0274879,-0.777934,-0.238012,1.3532,0
2.91,-0.00108807,0.0103035,-0.00355776,0.0277538,-0.775855,-0.237204,-0.548249,0
2.92,-0.00108807,0.0103035,-0.00355776,0.0277538,-0.776358,-0.240123,-0.548249,0
2.93,-0.00135786,0.0107868,-0.0036017,0.0283441,-0.778165,-0.244844,-0.548249,0
2.94,-0.00135786,0.0107868,-0.0036017,0.0283441,-0.775917,-0.246724,-0.548249,0
2.95,-0.00173506,0.0114422,-0.00368007,0.0266158,-0.775518,-0.25232,-0.548249,0
2.96,-0.00154536,0.011431,-0.00384828,0.0277726,-0.776558,-0.252245,1.49432,0
2.97,-0.00154536,0.011431,-0.00384828,0.0277726,-0.777505,-0.251438,1.49432,0
2.98,-0.000943288,0.0109676,-0.00408617,0.0275394,-0.771299,-0.247387,1.49432,0
2.99,-0.000943288,0.0109676,-0.00408617,0.0275394,-0.770527,-0.244796,1.49432,0
3,-0.000453568,0.0106524,-0.00428833,0.0277957,-0.770429,-0.245295,1.49432,0
3.01,-0.000453568,0.0106524,-0.00428833,0.0277957,-0.774024,-0.24528,1.49432,0
3.02,-4.5299e-05,0.0104923,-0.00450076,0.0284057,-0.773747,-0.247321,-1.08446,0
3.03,0.000279336,0.0104649,-0.00474524,0.0285613,-0.770568,-0.250533,-1.08446,0
3.04,0.000279336,0.0104649,-0.00474524,0.0285613,-0.767337,-0.251852,-1.08446,0
3.05,0.000559782,0.0105947,-0.00504678,0.0289964,-0.768672,-0.25286,-1.08446,0
3.06,0.000559782,0.0105947,-0.00504678,0.0289964,-0.771551,-0.254191,-1.08446,0
3.07,0.000691116,0.0108352,-0.00523177,0.0294734,-0.773173,-0.251808,0.904626,0
3.08,0.00073193,0.0111625,-0.00539723,0.030923,-0.772674,-0.250909,0.904626,0
3.09,0.00073193,0.0111625,-0.00539723,0.030923,-0.771883,-0.251775,0.904626,0
3.1,0.000693346,0.0115838,-0.00555754,0.030709,-0.768938,-0.248908,0.904626,0
3.11,0.000693346,0.0115838,-0.00555754,0.030709,-0.768844,-0.251211,0.904626,0
3.12,0.000572072,0.0122411,-0.00574939,0.0318922,-0.769667,-0.248474,-0.656136,0
3.13,0.000572072,0.0122411,-0.00574939,0.0318922,-0.767725,-0.244853,-0.656136,0
3.14,0.000452493,0.0127017,-0.00588708
